id,split,label,source,width,height,md5,raw_path,aspect_ratio
train_0575,train,struk,cord-v2,3024,4032,07ba48fc9dedf72e7ee9b537db523d36,/content/dataset/raw/struk/train_0575.jpg,0.75
train_0576,train,struk,cord-v2,1080,1920,949aa08cfbeffb38b5002f2bbc6c744f,/content/dataset/raw/struk/train_0576.jpg,0.5625
train_0577,train,struk,cord-v2,2304,4096,b4b607444a3b11731b85b7b2d704f699,/content/dataset/raw/struk/train_0577.jpg,0.5625
train_0578,train,struk,cord-v2,864,1296,8b2a74b437bacf065d6e4f3513b724b5,/content/dataset/raw/struk/train_0578.jpg,0.6666666666666666
train_0579,train,struk,cord-v2,576,864,3b1945b406ee6360d0ecea50807ba7c7,/content/dataset/raw/struk/train_0579.jpg,0.6666666666666666
train_0580,train,struk,cord-v2,1108,1478,e40b87eb0159d5fbdda2b27f65184e37,/content/dataset/raw/struk/train_0580.jpg,0.7496617050067659
train_0581,train,struk,cord-v2,576,864,fa751230d75e247cd828d43b21dab98d,/content/dataset/raw/struk/train_0581.jpg,0.6666666666666666
train_0582,train,struk,cord-v2,312,416,d1748b1895330b0d12dc569eaf3f476b,/content/dataset/raw/struk/train_0582.jpg,0.75
train_0583,train,struk,cord-v2,2304,4096,36c2f4355530926ce09da76cd0023072,/content/dataset/raw/struk/train_0583.jpg,0.5625
train_0584,train,struk,cord-v2,1108,1478,65d2446a74775d594b4c9cbd9b64ba39,/content/dataset/raw/struk/train_0584.jpg,0.7496617050067659
train_0585,train,struk,cord-v2,576,864,8fa6ad1feaf3bd6af14ccc746ddd46ad,/content/dataset/raw/struk/train_0585.jpg,0.6666666666666666
train_0586,train,struk,cord-v2,2304,4096,f15fd87326dad4fe77b8e06248d984d0,/content/dataset/raw/struk/train_0586.jpg,0.5625
train_0587,train,struk,cord-v2,2304,4096,11b2abe199d92f2d077f4538a92bf0bf,/content/dataset/raw/struk/train_0587.jpg,0.5625
train_0588,train,struk,cord-v2,864,1296,4849abf33310cc0e744ff3b2c7c1d3d8,/content/dataset/raw/struk/train_0588.jpg,0.6666666666666666
train_0589,train,struk,cord-v2,1152,1728,88617223004b48cd887cd0c9543c8b75,/content/dataset/raw/struk/train_0589.jpg,0.6666666666666666
train_0590,train,struk,cord-v2,576,864,3d18a51e5c07e1c4c92dad54914f5d78,/content/dataset/raw/struk/train_0590.jpg,0.6666666666666666
train_0591,train,struk,cord-v2,736,1280,a8b67d8f68cfee2703b011a1fb0db67b,/content/dataset/raw/struk/train_0591.jpg,0.575
train_0592,train,struk,cord-v2,864,1296,47b33661881c2420e29109669da79c56,/content/dataset/raw/struk/train_0592.jpg,0.6666666666666666
train_0593,train,struk,cord-v2,2304,4096,60bb695e3f10d568bd91085798da81e9,/content/dataset/raw/struk/train_0593.jpg,0.5625
train_0594,train,struk,cord-v2,576,864,f29247497be01164e04f51618324e3c1,/content/dataset/raw/struk/train_0594.jpg,0.6666666666666666
train_0595,train,struk,cord-v2,576,864,33bb38c12931630ae26f99a8c610b070,/content/dataset/raw/struk/train_0595.jpg,0.6666666666666666
train_0596,train,struk,cord-v2,864,1296,9b3e70e5ac6b8f197a57fc1bb7fe8045,/content/dataset/raw/struk/train_0596.jpg,0.6666666666666666
train_0597,train,struk,cord-v2,2376,4224,f5c58da3554289d9c2c2998ef23323e9,/content/dataset/raw/struk/train_0597.jpg,0.5625
train_0598,train,struk,cord-v2,1108,1478,1380c84e0f91471ba097dbdcb546cf6b,/content/dataset/raw/struk/train_0598.jpg,0.7496617050067659
train_0599,train,struk,cord-v2,864,1296,1c006f511b6dab0b89e888fcb495cb68,/content/dataset/raw/struk/train_0599.jpg,0.6666666666666666
train_0600,train,struk,cord-v2,864,1296,213330f9213221b501c43110df3c6bf2,/content/dataset/raw/struk/train_0600.jpg,0.6666666666666666
train_0601,train,struk,cord-v2,864,1296,e80c5268299d018d86efff236149956e,/content/dataset/raw/struk/train_0601.jpg,0.6666666666666666
train_0602,train,struk,cord-v2,864,1296,71974f78850d275735d082f8b977f3da,/content/dataset/raw/struk/train_0602.jpg,0.6666666666666666
train_0603,train,struk,cord-v2,1080,1920,9f19d11259443e0d4f793fd4ed45e539,/content/dataset/raw/struk/train_0603.jpg,0.5625
train_0604,train,struk,cord-v2,576,864,127fb9c7a740d75bd514aa331cd02971,/content/dataset/raw/struk/train_0604.jpg,0.6666666666666666
train_0605,train,struk,cord-v2,1108,1478,74888edd6c6f7751d70a5b2b1ccc10aa,/content/dataset/raw/struk/train_0605.jpg,0.7496617050067659
train_0606,train,struk,cord-v2,864,1296,3f06a3e051024cbee6f2fbb26d4d4aea,/content/dataset/raw/struk/train_0606.jpg,0.6666666666666666
train_0607,train,struk,cord-v2,576,864,54c297f99a948a3a6a538cf4a2643e0f,/content/dataset/raw/struk/train_0607.jpg,0.6666666666666666
train_0608,train,struk,cord-v2,1108,1478,f06796f12d0a41655cf65190b406f5b9,/content/dataset/raw/struk/train_0608.jpg,0.7496617050067659
train_0609,train,struk,cord-v2,576,864,5231a105744394e72a6de661d9e38be3,/content/dataset/raw/struk/train_0609.jpg,0.6666666666666666
train_0610,train,struk,cord-v2,864,1296,705905720f444630f3c1012e92ba62f0,/content/dataset/raw/struk/train_0610.jpg,0.6666666666666666
train_0611,train,struk,cord-v2,960,1280,ca0b8490bdd43ef9682e7f615baa43c6,/content/dataset/raw/struk/train_0611.jpg,0.75
train_0612,train,struk,cord-v2,1080,1920,bf68d96f1f9ec52c3e1288346183dc15,/content/dataset/raw/struk/train_0612.jpg,0.5625
train_0613,train,struk,cord-v2,864,1296,64bc748dac9d0ac4f67e609f406486fa,/content/dataset/raw/struk/train_0613.jpg,0.6666666666666666
train_0614,train,struk,cord-v2,864,1296,2df44e5844fc612dc48d930287db9d38,/content/dataset/raw/struk/train_0614.jpg,0.6666666666666666
train_0615,train,struk,cord-v2,2304,4096,bd2720a0a4f0af870b37a40e4e66ca13,/content/dataset/raw/struk/train_0615.jpg,0.5625
train_0616,train,struk,cord-v2,864,1296,ecc7e8cbf3b2ba0989ffaac5af0db74b,/content/dataset/raw/struk/train_0616.jpg,0.6666666666666666
train_0617,train,struk,cord-v2,960,1280,d276978352ce1208a014a52da033676d,/content/dataset/raw/struk/train_0617.jpg,0.75
train_0618,train,struk,cord-v2,576,864,c50c74fcaa07419584c22c5cdc7e2c33,/content/dataset/raw/struk/train_0618.jpg,0.6666666666666666
train_0619,train,struk,cord-v2,864,1296,d8723c321fcd77bec4753ee4a065e84d,/content/dataset/raw/struk/train_0619.jpg,0.6666666666666666
train_0620,train,struk,cord-v2,960,1280,bdf393ca07d7fbbece84da751aedf580,/content/dataset/raw/struk/train_0620.jpg,0.75
train_0621,train,struk,cord-v2,2304,4096,8761604593e741e2049d351dbf43eba2,/content/dataset/raw/struk/train_0621.jpg,0.5625
train_0622,train,struk,cord-v2,576,864,522a09adff7ae2d91ce91bb787e29887,/content/dataset/raw/struk/train_0622.jpg,0.6666666666666666
train_0623,train,struk,cord-v2,2304,4096,78c8d75189db8bd8ad3e6244a61cf072,/content/dataset/raw/struk/train_0623.jpg,0.5625
train_0624,train,struk,cord-v2,960,1706,cca6a52abca1e4a0b73781514a009b51,/content/dataset/raw/struk/train_0624.jpg,0.5627198124267292
train_0625,train,struk,cord-v2,576,864,7a61151f112c5ce3bbc5b30da3f669cd,/content/dataset/raw/struk/train_0625.jpg,0.6666666666666666
train_0626,train,struk,cord-v2,576,864,5bfd344f94067cbba91ae119bdc4bad5,/content/dataset/raw/struk/train_0626.jpg,0.6666666666666666
train_0627,train,struk,cord-v2,864,1296,29c4388aa3ef1e31e23c9a485aa9f15a,/content/dataset/raw/struk/train_0627.jpg,0.6666666666666666
train_0628,train,struk,cord-v2,864,1296,7498f5d600c656e60b6efaf5a3725660,/content/dataset/raw/struk/train_0628.jpg,0.6666666666666666
train_0629,train,struk,cord-v2,864,1296,079af6f992b5b20b09a12d386aa8e229,/content/dataset/raw/struk/train_0629.jpg,0.6666666666666666
train_0630,train,struk,cord-v2,864,1296,8fcc473a09f757513de85b72d9523bb7,/content/dataset/raw/struk/train_0630.jpg,0.6666666666666666
train_0631,train,struk,cord-v2,720,1280,19bf3e4d6beae84974bdb8faf219fa13,/content/dataset/raw/struk/train_0631.jpg,0.5625
train_0632,train,struk,cord-v2,576,864,b896cff5e210d3a172db0f1690fb397e,/content/dataset/raw/struk/train_0632.jpg,0.6666666666666666
train_0633,train,struk,cord-v2,1080,1920,31d505038404dbb4df03f554d0c6e8ae,/content/dataset/raw/struk/train_0633.jpg,0.5625
train_0634,train,struk,cord-v2,864,1296,270790bf1a2d27416d95ce2f62b8ecef,/content/dataset/raw/struk/train_0634.jpg,0.6666666666666666
train_0635,train,struk,cord-v2,2304,4096,625335d6868fbb0179f74c08141a25fa,/content/dataset/raw/struk/train_0635.jpg,0.5625
train_0636,train,struk,cord-v2,864,1296,c48b9b8c49b068efab4992e426c48ecc,/content/dataset/raw/struk/train_0636.jpg,0.6666666666666666
train_0637,train,struk,cord-v2,864,1296,8253f185c02b15578cf04096ac7e14f3,/content/dataset/raw/struk/train_0637.jpg,0.6666666666666666
train_0638,train,struk,cord-v2,1536,2730,81f31e93e045839671a7f0588ac5b8ab,/content/dataset/raw/struk/train_0638.jpg,0.5626373626373626
train_0639,train,struk,cord-v2,2304,4096,ffbe9ac77b16c10b319a030c6f6666f3,/content/dataset/raw/struk/train_0639.jpg,0.5625
train_0640,train,struk,cord-v2,576,864,39977d1bd7d73feebf83879b27764ddc,/content/dataset/raw/struk/train_0640.jpg,0.6666666666666666
train_0641,train,struk,cord-v2,432,648,dcaa1a3f4afa336ad086d066aff1ad2d,/content/dataset/raw/struk/train_0641.jpg,0.6666666666666666
train_0642,train,struk,cord-v2,864,1152,714a496a1386ba83b938f99053c6e661,/content/dataset/raw/struk/train_0642.jpg,0.75
train_0643,train,struk,cord-v2,864,1296,f4365c8805aa71d619a4645e00400167,/content/dataset/raw/struk/train_0643.jpg,0.6666666666666666
train_0644,train,struk,cord-v2,973,1280,2904e0d57d1d213cd31090f3deabd108,/content/dataset/raw/struk/train_0644.jpg,0.76015625
train_0645,train,struk,cord-v2,576,864,1dff4d4ceb7e398dae4e4f6a9b4c3fd7,/content/dataset/raw/struk/train_0645.jpg,0.6666666666666666
train_0646,train,struk,cord-v2,864,1296,9fe713a8216a90314b20d7ab4554e04b,/content/dataset/raw/struk/train_0646.jpg,0.6666666666666666
train_0647,train,struk,cord-v2,576,864,d38e451b150df38fc75a16ac058a438f,/content/dataset/raw/struk/train_0647.jpg,0.6666666666666666
train_0648,train,struk,cord-v2,432,648,1b5d7adfdcd20d3e3bae33a60e243c40,/content/dataset/raw/struk/train_0648.jpg,0.6666666666666666
train_0649,train,struk,cord-v2,864,1296,dde0e9c998e076051082cd55cfa4ebe2,/content/dataset/raw/struk/train_0649.jpg,0.6666666666666666
train_0650,train,struk,cord-v2,1836,3264,424d2c1946cd6e90f21152e5b32f0f15,/content/dataset/raw/struk/train_0650.jpg,0.5625
train_0651,train,struk,cord-v2,864,1296,8f8f1f2fac4ba3198240dcfe523873db,/content/dataset/raw/struk/train_0651.jpg,0.6666666666666666
train_0652,train,struk,cord-v2,864,1296,687f0bf76f617fc8dd2234579af090e9,/content/dataset/raw/struk/train_0652.jpg,0.6666666666666666
train_0653,train,struk,cord-v2,2304,4096,f31274a20869d1da66368c3045bce576,/content/dataset/raw/struk/train_0653.jpg,0.5625
train_0654,train,struk,cord-v2,864,1296,8ee48a23d9974cdfa3a9564ca5445b5d,/content/dataset/raw/struk/train_0654.jpg,0.6666666666666666
train_0655,train,struk,cord-v2,576,864,5771a861922ead3cd3104c51e56e9cf7,/content/dataset/raw/struk/train_0655.jpg,0.6666666666666666
train_0656,train,struk,cord-v2,1108,1478,71d4a0fa84b87d9490721c91c1c3046b,/content/dataset/raw/struk/train_0656.jpg,0.7496617050067659
train_0657,train,struk,cord-v2,610,1280,650ed5212c108884b8cbaa0871a40fe1,/content/dataset/raw/struk/train_0657.jpg,0.4765625
train_0658,train,struk,cord-v2,432,648,375a1c458f7df27178c5bdb4e9f7f6ba,/content/dataset/raw/struk/train_0658.jpg,0.6666666666666666
train_0659,train,struk,cord-v2,864,1296,13e1b6126095ab651b39b124925bef53,/content/dataset/raw/struk/train_0659.jpg,0.6666666666666666
train_0660,train,struk,cord-v2,960,1280,a9233c4a332a5bae39e4499bfbc224b9,/content/dataset/raw/struk/train_0660.jpg,0.75
train_0661,train,struk,cord-v2,864,1296,4dbe075a7eb3a14d41b0410f336c6a08,/content/dataset/raw/struk/train_0661.jpg,0.6666666666666666
train_0662,train,struk,cord-v2,576,864,b5acbf52d078e1bc34e70202177249f3,/content/dataset/raw/struk/train_0662.jpg,0.6666666666666666
train_0663,train,struk,cord-v2,2304,4096,789b030f59d8db9ada9580a65d8527df,/content/dataset/raw/struk/train_0663.jpg,0.5625
train_0664,train,struk,cord-v2,576,864,8d1dd053fe63535df238af1f2820a65b,/content/dataset/raw/struk/train_0664.jpg,0.6666666666666666
train_0665,train,struk,cord-v2,2304,4096,cc7ef56a5fd8fd7899d626c124f33fba,/content/dataset/raw/struk/train_0665.jpg,0.5625
train_0666,train,struk,cord-v2,576,864,ba8bf894b55e54ea4ee71e713b88b158,/content/dataset/raw/struk/train_0666.jpg,0.6666666666666666
train_0667,train,struk,cord-v2,2304,4096,36e27f57c6f9900a7b736ca8220d583e,/content/dataset/raw/struk/train_0667.jpg,0.5625
train_0668,train,struk,cord-v2,1152,1728,b72076779d171c948df177626a5f063b,/content/dataset/raw/struk/train_0668.jpg,0.6666666666666666
train_0669,train,struk,cord-v2,960,1280,3110f591c19f6ace6a785568896c04e3,/content/dataset/raw/struk/train_0669.jpg,0.75
train_0670,train,struk,cord-v2,720,1280,c3af1822b753ea2abd0ed137923fcd97,/content/dataset/raw/struk/train_0670.jpg,0.5625
train_0671,train,struk,cord-v2,432,648,6fddf14df0947459126f9e6f041ebdb7,/content/dataset/raw/struk/train_0671.jpg,0.6666666666666666
train_0672,train,struk,cord-v2,864,1296,49c7c453475b90c833a04311a790bbfb,/content/dataset/raw/struk/train_0672.jpg,0.6666666666666666
train_0673,train,struk,cord-v2,2304,4096,d4771cc772a0deadc82673331885f621,/content/dataset/raw/struk/train_0673.jpg,0.5625
train_0674,train,struk,cord-v2,960,1280,47caae635b397fe73cd9e414608c25f0,/content/dataset/raw/struk/train_0674.jpg,0.75
train_0675,train,struk,cord-v2,864,1296,da1054c49d10617d63144659d7aa4d82,/content/dataset/raw/struk/train_0675.jpg,0.6666666666666666
train_0676,train,struk,cord-v2,864,1296,ef724db53ab5bdc747dd563cb24b683f,/content/dataset/raw/struk/train_0676.jpg,0.6666666666666666
train_0677,train,struk,cord-v2,2304,4096,1f7f89e920b1a0bdc67061550a602974,/content/dataset/raw/struk/train_0677.jpg,0.5625
train_0678,train,struk,cord-v2,864,1296,0e6469c11f40859ea5cb6124a9dc7770,/content/dataset/raw/struk/train_0678.jpg,0.6666666666666666
train_0679,train,struk,cord-v2,864,1296,e141efef24aa5ffeecb024bd1cd88315,/content/dataset/raw/struk/train_0679.jpg,0.6666666666666666
train_0680,train,struk,cord-v2,864,1296,1899972bf99900a058dbe973cf026f4a,/content/dataset/raw/struk/train_0680.jpg,0.6666666666666666
train_0681,train,struk,cord-v2,2304,4096,8b116a8f684862a6e05adda6ad0adc4e,/content/dataset/raw/struk/train_0681.jpg,0.5625
train_0682,train,struk,cord-v2,711,1023,efdde70fbeb2c740b887e4fb7e72bfec,/content/dataset/raw/struk/train_0682.jpg,0.6950146627565983
train_0683,train,struk,cord-v2,576,864,7e70df85f7b288b13c0e2c2e869ae056,/content/dataset/raw/struk/train_0683.jpg,0.6666666666666666
train_0684,train,struk,cord-v2,864,1296,559fee9f763b264dcb5ddd8950286917,/content/dataset/raw/struk/train_0684.jpg,0.6666666666666666
train_0685,train,struk,cord-v2,576,864,c7b2fd3b45e121720acf56fbf3418383,/content/dataset/raw/struk/train_0685.jpg,0.6666666666666666
train_0686,train,struk,cord-v2,576,864,007b5a6abd88fa141558175def79aea5,/content/dataset/raw/struk/train_0686.jpg,0.6666666666666666
train_0687,train,struk,cord-v2,864,1296,892b63c2f31886a012efa32e2012c297,/content/dataset/raw/struk/train_0687.jpg,0.6666666666666666
train_0688,train,struk,cord-v2,576,864,effaa6d27348db9f109207dd669a7190,/content/dataset/raw/struk/train_0688.jpg,0.6666666666666666
train_0689,train,struk,cord-v2,432,648,58154b0e2d31d5624ba812af0ab46215,/content/dataset/raw/struk/train_0689.jpg,0.6666666666666666
train_0690,train,struk,cord-v2,2304,4096,416b2b895ee75a2a87b74a0e1ce90b05,/content/dataset/raw/struk/train_0690.jpg,0.5625
train_0691,train,struk,cord-v2,2304,4096,e71f6c8fc59019d5a20fd5105c30528d,/content/dataset/raw/struk/train_0691.jpg,0.5625
train_0692,train,struk,cord-v2,864,1296,38c053445f6572c4a1cfc37d4492e8f0,/content/dataset/raw/struk/train_0692.jpg,0.6666666666666666
train_0693,train,struk,cord-v2,1108,1478,a61463f92b0593a89e8bba9647792fd1,/content/dataset/raw/struk/train_0693.jpg,0.7496617050067659
train_0694,train,struk,cord-v2,720,1280,672d032c733c369ad6b16b4530edecb5,/content/dataset/raw/struk/train_0694.jpg,0.5625
train_0695,train,struk,cord-v2,576,864,c299aabd1486f74e30cec080d260860f,/content/dataset/raw/struk/train_0695.jpg,0.6666666666666666
train_0696,train,struk,cord-v2,864,1296,adc26f0b56850188b8553570fa21a5d4,/content/dataset/raw/struk/train_0696.jpg,0.6666666666666666
train_0697,train,struk,cord-v2,960,1280,73f232ba9eabe392175320aa1cefd2d4,/content/dataset/raw/struk/train_0697.jpg,0.75
train_0698,train,struk,cord-v2,864,1296,7452844abcd5292358227630c8713ed4,/content/dataset/raw/struk/train_0698.jpg,0.6666666666666666
train_0699,train,struk,cord-v2,1536,2730,54b3869862cf4905deb6d8cdab493b18,/content/dataset/raw/struk/train_0699.jpg,0.5626373626373626
train_0700,train,struk,cord-v2,960,1280,725913ac7b2dc209d8e868ff968b79df,/content/dataset/raw/struk/train_0700.jpg,0.75
train_0701,train,struk,cord-v2,1108,1478,938712252583c70ed4276e4372101081,/content/dataset/raw/struk/train_0701.jpg,0.7496617050067659
train_0702,train,struk,cord-v2,576,864,c73e9ed55ca0973d5cbcf0159d828c58,/content/dataset/raw/struk/train_0702.jpg,0.6666666666666666
train_0703,train,struk,cord-v2,864,1296,b1a44dd4de1287af81ba6b7018b45b11,/content/dataset/raw/struk/train_0703.jpg,0.6666666666666666
train_0704,train,struk,cord-v2,576,864,042b1e529a2b0e4f6f73fa9036f231d9,/content/dataset/raw/struk/train_0704.jpg,0.6666666666666666
train_0705,train,struk,cord-v2,576,864,5343a5c9dc4205c38c0c5249e79a88f1,/content/dataset/raw/struk/train_0705.jpg,0.6666666666666666
train_0706,train,struk,cord-v2,386,476,f91698f8271addec9eff6da2191887b2,/content/dataset/raw/struk/train_0706.jpg,0.8109243697478992
train_0707,train,struk,cord-v2,576,864,4b78cd594e2d07d835af4fcd3a42e594,/content/dataset/raw/struk/train_0707.jpg,0.6666666666666666
train_0708,train,struk,cord-v2,576,864,387f7032934cbf1cfe731dda5e099459,/content/dataset/raw/struk/train_0708.jpg,0.6666666666666666
train_0709,train,struk,cord-v2,1836,3264,9b18aa9aed27fa7dd0751198171f353c,/content/dataset/raw/struk/train_0709.jpg,0.5625
train_0710,train,struk,cord-v2,864,1296,b56a1898a020249560fa3a92503e7b81,/content/dataset/raw/struk/train_0710.jpg,0.6666666666666666
train_0711,train,struk,cord-v2,960,1280,0b3fe898004a6ab3e6941fe5b23038ef,/content/dataset/raw/struk/train_0711.jpg,0.75
train_0712,train,struk,cord-v2,864,1296,0fffc452cf311c3033d375296ee101a0,/content/dataset/raw/struk/train_0712.jpg,0.6666666666666666
train_0713,train,struk,cord-v2,1080,1920,d105ea01e4295da44517e36c92eac026,/content/dataset/raw/struk/train_0713.jpg,0.5625
train_0714,train,struk,cord-v2,576,864,6b5239283eac4508e215cd8bea62ba0d,/content/dataset/raw/struk/train_0714.jpg,0.6666666666666666
train_0715,train,struk,cord-v2,1836,3264,be65cad37d6134daff0dbac0f21fce3c,/content/dataset/raw/struk/train_0715.jpg,0.5625
train_0716,train,struk,cord-v2,864,1296,9ee4a18e7e3f2efc146b870e829e3a5b,/content/dataset/raw/struk/train_0716.jpg,0.6666666666666666
train_0717,train,struk,cord-v2,864,1296,fe181db55d6eb645cca0968552a22936,/content/dataset/raw/struk/train_0717.jpg,0.6666666666666666
train_0718,train,struk,cord-v2,576,864,2e5aa916aa500d31316440bf3cd54345,/content/dataset/raw/struk/train_0718.jpg,0.6666666666666666
train_0719,train,struk,cord-v2,1152,1728,fcbf0dd155af5bc835ee50d8177d3328,/content/dataset/raw/struk/train_0719.jpg,0.6666666666666666
train_0720,train,struk,cord-v2,864,1296,5fd1d3644d1da6fe703330c621acf933,/content/dataset/raw/struk/train_0720.jpg,0.6666666666666666
train_0721,train,struk,cord-v2,1054,1304,011105688e67f9eacbf1be3f5563a3ee,/content/dataset/raw/struk/train_0721.jpg,0.808282208588957
train_0722,train,struk,cord-v2,576,864,18b2328c31b6418003db8be893c45b06,/content/dataset/raw/struk/train_0722.jpg,0.6666666666666666
train_0723,train,struk,cord-v2,864,1296,f88fa7b84a9e1a76395b38699271a9fe,/content/dataset/raw/struk/train_0723.jpg,0.6666666666666666
train_0724,train,struk,cord-v2,576,864,2076b63cc2fff3bef8a3a1794dbd1f74,/content/dataset/raw/struk/train_0724.jpg,0.6666666666666666
train_0725,train,struk,cord-v2,2304,4096,74bafde724e3e6ca976af1ec4f8bcd39,/content/dataset/raw/struk/train_0725.jpg,0.5625
train_0726,train,struk,cord-v2,1152,1728,631672769925209be67a0d2a975b5072,/content/dataset/raw/struk/train_0726.jpg,0.6666666666666666
train_0727,train,struk,cord-v2,864,1296,7f75d282ae16862fccb8bf83e790f078,/content/dataset/raw/struk/train_0727.jpg,0.6666666666666666
train_0728,train,struk,cord-v2,864,1296,992721e06facfbd5034a5ea8229b640d,/content/dataset/raw/struk/train_0728.jpg,0.6666666666666666
train_0729,train,struk,cord-v2,1080,1920,d0597ae3b365eb36ec0949b53d58e8a6,/content/dataset/raw/struk/train_0729.jpg,0.5625
train_0730,train,struk,cord-v2,549,1280,aabd64e42f37157d636250bc62b7ad94,/content/dataset/raw/struk/train_0730.jpg,0.42890625
train_0731,train,struk,cord-v2,864,1296,788c289553b26c41ad493c6d4e44dee3,/content/dataset/raw/struk/train_0731.jpg,0.6666666666666666
train_0732,train,struk,cord-v2,432,648,b04b8d04bd10ae40287403058882ed88,/content/dataset/raw/struk/train_0732.jpg,0.6666666666666666
train_0733,train,struk,cord-v2,432,648,b44abe4559f3929d1e6fd1f9dde58354,/content/dataset/raw/struk/train_0733.jpg,0.6666666666666666
train_0734,train,struk,cord-v2,384,576,774a385ceb049b2663a564a99478e111,/content/dataset/raw/struk/train_0734.jpg,0.6666666666666666
train_0735,train,struk,cord-v2,1108,1478,897de01487a030e17c5d51acefbc85cf,/content/dataset/raw/struk/train_0735.jpg,0.7496617050067659
train_0736,train,struk,cord-v2,576,864,85f6beeab361b33b033c81acc0b27d74,/content/dataset/raw/struk/train_0736.jpg,0.6666666666666666
train_0737,train,struk,cord-v2,864,1296,31dd712cff136c7f2d275d475c45d8a3,/content/dataset/raw/struk/train_0737.jpg,0.6666666666666666
train_0738,train,struk,cord-v2,864,1296,da7a41a85978dd2810895b78f708b397,/content/dataset/raw/struk/train_0738.jpg,0.6666666666666666
train_0739,train,struk,cord-v2,1152,1728,87289817acccbbc336a63c115d316bc0,/content/dataset/raw/struk/train_0739.jpg,0.6666666666666666
train_0740,train,struk,cord-v2,864,1296,13ed1b152182df646b1f817d74ff692b,/content/dataset/raw/struk/train_0740.jpg,0.6666666666666666
train_0741,train,struk,cord-v2,576,864,cc30779639952b6b8439a9f77363409a,/content/dataset/raw/struk/train_0741.jpg,0.6666666666666666
train_0742,train,struk,cord-v2,864,1296,d4e9d68881eacce8041d86154437e35a,/content/dataset/raw/struk/train_0742.jpg,0.6666666666666666
train_0743,train,struk,cord-v2,1152,1728,cc6f26acf6c82c74ff05d842dcba380a,/content/dataset/raw/struk/train_0743.jpg,0.6666666666666666
train_0744,train,struk,cord-v2,576,864,e52a36f5ba8dfc6d67d88e3807c00d90,/content/dataset/raw/struk/train_0744.jpg,0.6666666666666666
train_0745,train,struk,cord-v2,1536,2730,8cabaec0962b30ed77bc6a6d8049d589,/content/dataset/raw/struk/train_0745.jpg,0.5626373626373626
train_0746,train,struk,cord-v2,864,1296,d544b91fa171e3e0a52ea6fe9e4d993b,/content/dataset/raw/struk/train_0746.jpg,0.6666666666666666
train_0747,train,struk,cord-v2,238,670,5ddc7c7036ddb799be8357c752650268,/content/dataset/raw/struk/train_0747.jpg,0.35522388059701493
train_0748,train,struk,cord-v2,268,478,f8016bf51139aefb1870256a45e6789f,/content/dataset/raw/struk/train_0748.jpg,0.5606694560669456
train_0749,train,struk,cord-v2,576,864,f2288bc8751c631b12af264efdfbe5cf,/content/dataset/raw/struk/train_0749.jpg,0.6666666666666666
train_0750,train,struk,cord-v2,864,1296,143b28072b70d6d6282317063960bf66,/content/dataset/raw/struk/train_0750.jpg,0.6666666666666666
train_0751,train,struk,cord-v2,432,648,17bb5b007648aec027014347e9f2dc9f,/content/dataset/raw/struk/train_0751.jpg,0.6666666666666666
train_0752,train,struk,cord-v2,864,1296,5ca512fac26fe64ac7afe3dab532182b,/content/dataset/raw/struk/train_0752.jpg,0.6666666666666666
train_0753,train,struk,cord-v2,576,864,cc2a4b04482090db80abc8140c9cc95b,/content/dataset/raw/struk/train_0753.jpg,0.6666666666666666
train_0754,train,struk,cord-v2,576,864,6eea69548bd944e37d0cc8b3e7410290,/content/dataset/raw/struk/train_0754.jpg,0.6666666666666666
train_0755,train,struk,cord-v2,576,864,2904bf404f601e355ef8436d5ee695d0,/content/dataset/raw/struk/train_0755.jpg,0.6666666666666666
train_0756,train,struk,cord-v2,1108,1478,a167b05ce10b97f1074423d5ac059c91,/content/dataset/raw/struk/train_0756.jpg,0.7496617050067659
train_0757,train,struk,cord-v2,864,1296,808325c8732d13a765ccad5969950b82,/content/dataset/raw/struk/train_0757.jpg,0.6666666666666666
train_0758,train,struk,cord-v2,1152,1728,265a1fbb80a811d5155932b6563d84d7,/content/dataset/raw/struk/train_0758.jpg,0.6666666666666666
train_0759,train,struk,cord-v2,864,1296,ab63625b2c63e9d4f566af97e047ed49,/content/dataset/raw/struk/train_0759.jpg,0.6666666666666666
train_0760,train,struk,cord-v2,576,864,f79706db4378680fb369bf2af9226bec,/content/dataset/raw/struk/train_0760.jpg,0.6666666666666666
train_0761,train,struk,cord-v2,576,864,4dacaa4d312a54e03312b4dc45b7040c,/content/dataset/raw/struk/train_0761.jpg,0.6666666666666666
train_0762,train,struk,cord-v2,576,864,05f793c2c3880faae2a5e22abde6e7cd,/content/dataset/raw/struk/train_0762.jpg,0.6666666666666666
train_0763,train,struk,cord-v2,576,864,e9d443489bdf781a26b95b087c1fc7e6,/content/dataset/raw/struk/train_0763.jpg,0.6666666666666666
train_0764,train,struk,cord-v2,576,864,aacee0b26cb41128609d05fbf26c60a6,/content/dataset/raw/struk/train_0764.jpg,0.6666666666666666
train_0765,train,struk,cord-v2,432,648,1e3427d3a1a8590376507376605472d3,/content/dataset/raw/struk/train_0765.jpg,0.6666666666666666
train_0766,train,struk,cord-v2,2304,4096,722097d324fcd54157ca94d388e1f3fe,/content/dataset/raw/struk/train_0766.jpg,0.5625
